Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
COPEC,Metropolitana,Santiago,Providencia,Manuel Montt 1118,33º0'0""S 70º0'0""W,Asistido,1223,998,1253,0,0,1305,1073,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Los Leones 2347,33º0'0""S 70º0'0""W,Asistido,1248,1003,1277,0,0,1319,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Francisco Bilbao 2682,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1070,10 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Providencia 1072,33º0'0""S 70º0'0""W,Asistido,1246,992,1271,0,0,1301,1042,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Santa Maráa 740,33º0'0""S 70º0'0""W,Asistido,1235,995,1268,0,0,1320,1062,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Tobalaba 1895,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1070,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Providencia,Franacisco Bilbao 1482,33º0'0""S 70º0'0""W,Asistido,1223,998,1254,0,0,1311,1085,16 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Consejo de Indias 1449,33º0'0""S 70º0'0""W,Asistido,1248,1003,1277,0,0,1319,1112,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Avenida Sta.María 0888,33º0'0""S 70º0'0""W,Asistido,1235,995,1268,0,0,1320,1062,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,San Pablo 8815,33º0'0""S 70º0'0""W,Asistido,1224,973,1238,0,0,1264,1028,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,Ruta 68 km. 17,33º0'0""S 70º0'0""W,Asistido,1272,1019,1313,0,0,1355,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,San Pablo 8529,33º0'0""S 70º0'0""W,Asistido,1224,973,1238,595,0,1264,1048,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,José Joaquín Pérez 8408,33º0'0""S 70º0'0""W,Asistido,1180,958,1209,0,0,1245,1047,13 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura,Avenida Las Torres 902,33º0'0""S 70º0'0""W,Asistido,1225,961,1264,0,0,1291,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura,José Francisco Vergara 19,33º0'0""S 70º0'0""W,Asistido,1226,961,1265,0,0,1290,1054,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura,AV BERNARDO O'HIGGINS 750,33º0'0""S 70º0'0""W,Asistido,1225,961,1264,0,0,1291,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura, Américo vespucio ( ex 1390) 1370,33º0'0""S 70º0'0""W,Asistido,1255,965,1283,0,0,1319,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Quilicura,O'Higgins 99,33º0'0""S 70º0'0""W,Asistido,1226,961,1265,0,0,1290,1072,9 oct. 2025
PETROBRAS,Metropolitana,Santiago,Quilicura,San Martín 599,33º0'0""S 70º0'0""W,Autoservicio,1226,961,1265,0,0,1290,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Avenida Américo Vespucio 1540,33º0'0""S 70º0'0""W,Asistido,1254,962,1282,0,0,1319,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Américo Vespucio 1389,33º0'0""S 70º0'0""W,Asistido,1254,962,1282,0,0,1319,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Manuel Antonio Matta 599,33º0'0""S 70º0'0""W,Asistido,1225,961,1264,0,0,1290,1120,10 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,AVENIDA PDTE EDUARDO FREI MONTALVA 9200,33º0'0""S 70º0'0""W,Asistido,1240,965,1274,0,0,1321,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,San Pablo 4383,33º0'0""S 70º0'0""W,Asistido,1165,972,1199,0,0,1238,1069,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Salvador Gutiérrez 4980,33º0'0""S 70º0'0""W,Asistido,1205,955,1226,0,0,1267,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Carrascal 5875,33º0'0""S 70º0'0""W,Asistido,1208,958,1229,0,0,1270,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Mapocho 3898,33º0'0""S 70º0'0""W,Asistido,1194,986,1228,0,0,1267,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Alberto Edwards 4229,33º0'0""S 70º0'0""W,Asistido,1165,969,1199,0,0,1238,1069,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,José Joaquín Pérez 5190,33º0'0""S 70º0'0""W,Asistido,0,961,0,0,0,0,1045,9 oct. 2025
JLC,Metropolitana,Santiago,Quinta Normal,VARGAS FONTECILLA 4193,33º0'0""S 70º0'0""W,Asistido,1152,947,1186,0,0,1220,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,Carrascal 4158,33º0'0""S 70º0'0""W,Asistido,1208,958,1229,0,0,1270,1082,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,Radal 609,33º0'0""S 70º0'0""W,Asistido,1165,972,1199,0,0,1238,1070,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,José Joaquín Pérez 6051,33º0'0""S 70º0'0""W,Asistido,1190,964,1216,0,0,1251,1103,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Avenida El Salto 2098,33º0'0""S 70º0'0""W,Asistido,1174,967,1221,0,0,1252,1090,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Recoleta 1207,33º0'0""S 70º0'0""W,Asistido,1174,967,1222,0,0,1251,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Recoleta 601,33º0'0""S 70º0'0""W,Asistido,1174,967,1221,0,0,1248,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Recoleta 3805,33º0'0""S 70º0'0""W,Asistido,1206,977,1260,0,0,1296,1054,9 oct. 2025
COMBUSTIBLES JCD,Metropolitana,Santiago,Recoleta,EL SALTO 3454,33º0'0""S 70º0'0""W,Asistido,1268,1093,1299,0,0,0,1044,11 sept. 2025
VIVA COMBUSTIBLES,Metropolitana,Santiago,Recoleta,RECOLETA 1097,33º0'0""S 70º0'0""W,Asistido,1155,952,1202,0,0,1228,1053,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Recoleta,Recoleta 3380,33º0'0""S 70º0'0""W,Asistido,1205,977,1260,0,0,0,1073,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Recoleta,Arzobispo Valdivieso 384,33º0'0""S 70º0'0""W,Asistido,1172,965,1219,0,0,1250,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Recoleta,Domínica 217,33º0'0""S 70º0'0""W,Asistido,1174,967,1221,0,0,1252,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Renca,jose manuel balmaceda 4574,33º0'0""S 70º0'0""W,Asistido,1235,982,1266,0,0,1297,1054,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Renca,BRASIL 6980,33º0'0""S 70º0'0""W,Asistido,1228,970,1249,0,0,0,1083,14 oct. 2025
ARAMCO,Metropolitana,Santiago,Renca,Domingo Santa María 3925,33º0'0""S 70º0'0""W,Autoservicio,1233,980,1264,0,0,1295,1054,9 oct. 2025
SHELL,Metropolitana,Santiago,Renca,Panamericana Norte 2050,33º0'0""S 70º0'0""W,Asistido,1234,958,1262,0,0,1299,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Renca,Domingo Santa María 3329,33º0'0""S 70º0'0""W,Asistido,1235,982,1266,0,0,1297,1074,12 oct. 2025
COPEC,Metropolitana,Santiago,San Joaquín,Santa Elena 2206,33º0'0""S 70º0'0""W,Asistido,1230,998,1284,0,0,1334,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,San Joaquín,Sierra Bella 3009,33º0'0""S 70º0'0""W,Asistido,1221,977,1272,0,0,1322,1052,9 oct. 2025
COPEC,Metropolitana,Santiago,San Joaquín,Santa Rosa 4180,33º0'0""S 70º0'0""W,Asistido,1208,930,1261,0,0,1313,993,5 jun. 2025
COPEC,Metropolitana,Santiago,San Joaquín,Vicuña Mackenna 3647,33º0'0""S 70º0'0""W,Asistido,1218,972,1266,0,0,1316,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,San Joaquín,Santa Rosa 2414,33º0'0""S 70º0'0""W,Autoservicio,1221,977,1272,0,0,1322,1053,9 oct. 2025
SHELL,Metropolitana,Santiago,San Joaquín,Avenida Vicuña Mackenna 4735,33º0'0""S 70º0'0""W,Autoservicio,1218,972,1266,0,0,1316,1072,11 oct. 2025
SHELL,Metropolitana,Santiago,San Joaquín,Avenida Presidente Allende 127,33º0'0""S 70º0'0""W,Asistido,1218,978,1269,0,0,1319,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,San Joaquín,Santa Rosa 2700,33º0'0""S 70º0'0""W,Asistido,1221,977,1272,0,0,1322,1149,9 oct. 2025
COPEC,Metropolitana,Santiago,San Miguel,Santa Rosa 5499,33º0'0""S 70º0'0""W,Asistido,1216,987,1266,0,0,1314,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,San Miguel,Avenida Lo Ovalle 669,33º0'0""S 70º0'0""W,Asistido,1210,963,1260,0,0,1301,1070,9 oct. 2025
PETROBRAS,Metropolitana,Santiago,San Miguel,Gran Avenida 4613,33º0'0""S 70º0'0""W,Asistido,1205,955,1257,0,0,1296,1088,17 jul. 2025
SHELL,Metropolitana,Santiago,San Miguel,Avenida Santa Rosa 3639,33º0'0""S 70º0'0""W,Asistido,1216,987,1266,0,0,1314,1190,9 oct. 2025
SHELL,Metropolitana,Santiago,San Miguel,Gran Avenida 5998,33º0'0""S 70º0'0""W,Asistido,1212,965,1262,0,0,1297,1085,10 oct. 2025
COPEC,Metropolitana,Santiago,San Ramón,Américo Vespucio 1316,33º0'0""S 70º0'0""W,Asistido,1209,963,1256,0,0,1290,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,San Ramón,Santa Rosa 6565,33º0'0""S 70º0'0""W,Asistido,1234,987,1286,0,0,1335,1068,13 mar. 2025
ARAMCO,Metropolitana,Santiago,San Ramón,Avenida Santa Rosa 8751,33º0'0""S 70º0'0""W,Autoservicio,1205,985,1252,0,0,1286,1073,10 oct. 2025
SHELL,Metropolitana,Santiago,San Ramón,Avenida Américo Vespucio 2005,33º0'0""S 70º0'0""W,Asistido,1209,985,1256,0,0,1290,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Vitacura,Av. Vitacura 6380,33º0'0""S 70º0'0""W,Asistido,1268,1019,1312,0,0,1355,1044,9 oct. 2025
COPEC,Metropolitana,Santiago,Vitacura,Vitacura 5579,33º0'0""S 70º0'0""W,Asistido,1265,1019,1306,721,976,1350,1085,9 oct. 2025
COPEC,Metropolitana,Santiago,Vitacura,Vitacura 4207,33º0'0""S 70º0'0""W,Asistido,1263,997,1305,0,0,1348,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Vitacura,Avenida Santa María 5621 B,33º0'0""S 70º0'0""W,Asistido,1272,1022,1314,0,0,1357,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Vitacura,Avenida Las Condes 10912,33º0'0""S 70º0'0""W,Asistido,1271,1021,1313,0,0,1356,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Vitacura,"costanera norte    KM   2,5 0",33º0'0""S 70º0'0""W,Asistido,1272,1022,1314,0,0,1357,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Vitacura,Luis Pasteur 6725,33º0'0""S 70º0'0""W,Asistido,1268,1020,1312,0,0,1355,1062,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Vitacura,Vitacura 8841,33º0'0""S 70º0'0""W,Asistido,1268,1019,1312,0,0,1355,1062,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Vitacura,Américo Vespucio 1665,33º0'0""S 70º0'0""W,Asistido,1263,997,1305,0,0,1348,1047,9 oct. 2025
SHELL,Metropolitana,Santiago,Vitacura,Avenida Vitacura 3350,33º0'0""S 70º0'0""W,Asistido,1263,997,1305,0,0,1348,1065,9 oct. 2025
SHELL,Metropolitana,Santiago,Vitacura,Avenida Vitacura 7900,33º0'0""S 70º0'0""W,Asistido,1268,1019,1312,0,0,1355,1062,9 oct. 2025
SHELL,Metropolitana,Santiago,Vitacura,Manquehue 1280,33º0'0""S 70º0'0""W,Asistido,1268,1019,1312,0,0,1355,1065,9 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Concha y Toro 0316,33º0'0""S 70º0'0""W,Asistido,1243,986,1295,0,0,1342,1046,9 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Concha y Toro 0316,33º0'0""S 70º0'0""W,Autoservicio,1235,978,1287,0,0,1334,1046,9 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Santa Rosa 25,33º0'0""S 70º0'0""W,Asistido,1214,975,1265,0,0,1301,1072,14 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Avenida México 3193,33º0'0""S 70º0'0""W,Asistido,1198,888,1199,0,0,1313,1075,10 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Camilo Henriquez 4583,33º0'0""S 70º0'0""W,Asistido,1208,994,1237,0,0,1313,1071,16 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Avenida Concha y Toro 3919,33º0'0""S 70º0'0""W,Asistido,1236,987,1276,0,0,1320,1054,9 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,EYZAGUIRRE 2436,33º0'0""S 70º0'0""W,Asistido,1243,966,1295,602,0,1342,1072,9 oct. 2025
COPEC,Metropolitana,Cordillera,Puente Alto,Avenida Gabriela 3950,33º0'0""S 70º0'0""W,Asistido,1239,964,1274,0,0,1293,1072,9 oct. 2025
ARAMCO,Metropolitana,Cordillera,Puente Alto,Camilo Henriquez 3674,33º0'0""S 70º0'0""W,Asistido,1198,994,1237,0,0,1313,1053,17 oct. 2025
PETROBRAS,Metropolitana,Cordillera,Puente Alto,Concha Y Toro 555,33º0'0""S 70º0'0""W,Asistido,1204,978,1233,0,0,1309,1071,9 oct. 2025
ARAMCO,Metropolitana,Cordillera,Puente Alto,Avenida Troncal San Francisco 3050,33º0'0""S 70º0'0""W,Asistido,1198,994,1237,0,0,1313,1057,10 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Diego Portales 6303,33º0'0""S 70º0'0""W,Asistido,1208,994,1237,0,0,1313,1071,9 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Avenida Gabriela Mistral 3881,33º0'0""S 70º0'0""W,Asistido,1237,962,1272,0,0,1291,1072,9 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Avenida Concha y Toro 696,33º0'0""S 70º0'0""W,Autoservicio,1204,978,1233,0,0,1309,1085,9 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Av. Eyzaguirre 02509,33º0'0""S 70º0'0""W,Asistido,1237,984,1289,0,0,1336,1062,9 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Camilo Henriquez 3160,33º0'0""S 70º0'0""W,Asistido,1198,994,1237,0,0,1313,1026,15 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Camilo Henriquez 4443,33º0'0""S 70º0'0""W,Asistido,1208,994,1237,0,0,1313,1067,9 oct. 2025
SHELL,Metropolitana,Cordillera,Puente Alto,Eyzaguirre 1310,33º0'0""S 70º0'0""W,Asistido,1243,976,1295,0,0,1342,1070,9 oct. 2025
COPEC,Metropolitana,Cordillera,Pirque,Virginia Subercaseaux 1390,33º0'0""S 70º0'0""W,Asistido,1243,986,1295,0,0,1342,1092,9 oct. 2025
COPEC,Metropolitana,Cordillera,San José de Maipo,Avda. Comercio 20173,33º0'0""S 70º0'0""W,Asistido,1198,888,1199,0,0,1347,1040,4 oct. 2025
ARAMCO,Metropolitana,Cordillera,San José de Maipo,Camino al Volcan 10751,33º0'0""S 70º0'0""W,Autoservicio,1262,1067,1306,0,0,1351,1087,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Colina,Carretera General San Martín 401,33º0'0""S 70º0'0""W,Asistido,1271,1021,1313,0,0,1356,1072,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Colina,Avenida Chicureo/Avenida El Valle 14100,33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1356,1072,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Colina,Av. Chamisero 10410,33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1356,1072,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Colina,General San Martin 1324,33º0'0""S 70º0'0""W,Asistido,1271,1021,1313,0,0,1356,1054,9 oct. 2025
Andes Combustibles,Metropolitana,Chacabuco,Colina,Carretera general San Martín 13.300,33º0'0""S 70º0'0""W,Asistido,1261,1034,1298,0,0,0,1110,8 ago. 2025
ARAMCO,Metropolitana,Chacabuco,Colina,Chicureo 2300,33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1356,1054,9 oct. 2025
ARAMCO,Metropolitana,Chacabuco,Colina,Caletera oriente ruta Los Libertadores 22909,33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1357,1092,9 oct. 2025
SHELL,Metropolitana,Chacabuco,Colina,Carretera General San Martín 3256,33º0'0""S 70º0'0""W,Asistido,1271,1021,1313,0,0,1356,1064,9 oct. 2025
SHELL,Metropolitana,Chacabuco,Colina,PASEO COLINA SUR 14.600,33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1356,1045,9 oct. 2025
SHELL,Metropolitana,Chacabuco,Colina,Avenida Del Valle 2666,33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1356,1189,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Colina,"Lote sin número 8, sector Chicureo",33º0'0""S 70º0'0""W,Asistido,1271,1022,1313,0,0,1356,1054,9 oct. 2025
GULF,Metropolitana,Chacabuco,Colina,Aconcagua 2281,33º0'0""S 70º0'0""W,Asistido,1268,1018,1312,0,0,1355,1097,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Lampa,"Ruta G-16 , Sitio 122 / Arcoiris 0",33º0'0""S 70º0'0""W,Asistido,1264,1005,1305,0,0,1344,1072,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Lampa,Pedro Aguirre Cerda 1370,33º0'0""S 70º0'0""W,Asistido,1264,1005,1305,0,0,1344,1072,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Lampa,AVENIDA LA MONTAÑA N° 2550,33º0'0""S 70º0'0""W,Asistido,1251,996,1300,0,0,1315,1054,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Lampa,AVENIDA ESPAÑA 2469,33º0'0""S 70º0'0""W,Asistido,1254,995,1294,0,0,1334,1072,9 oct. 2025
ARAMCO,Metropolitana,Chacabuco,Lampa,Av la montaña sur 2394,33º0'0""S 70º0'0""W,Asistido,1251,996,1300,0,0,1315,1092,9 oct. 2025
COPEC,Metropolitana,Chacabuco,Tiltil,Emilio Valle Esquina Arturo Prat 05,33º0'0""S 70º0'0""W,Asistido,1263,995,1295,0,0,1326,1076,10 oct. 2025
COPEC,Metropolitana,Maipo,San Bernardo,Lo Sierra 03000,33º0'0""S 70º0'0""W,Asistido,1157,947,1191,0,0,1228,1054,13 oct. 2025
COPEC,Metropolitana,Maipo,San Bernardo,Freire 45,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1273,1052,10 oct. 2025
COPEC,Metropolitana,Maipo,San Bernardo,San José 10,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1273,1056,10 oct. 2025
JLC,Metropolitana,Maipo,San Bernardo,SANTA MARGARITA 081,33º0'0""S 70º0'0""W,Asistido,1152,947,1186,0,0,1220,1072,18 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Camino Lo Sierra 03150,33º0'0""S 70º0'0""W,Asistido,1157,947,1191,0,0,1228,1072,10 oct. 2025
COPEC,Metropolitana,Maipo,San Bernardo,NOS A LOS MORROS 1275,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1274,1058,13 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Camino Padre Hurtado 19290,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1273,1056,10 oct. 2025
Sin Bandera,Metropolitana,Maipo,San Bernardo,Barros Arana 1502,33º0'0""S 70º0'0""W,Asistido,1205,931,1247,0,0,0,1080,26 jun. 2025
ARAMCO,Metropolitana,Maipo,San Bernardo,Avenida Padre Hurtado 15771,33º0'0""S 70º0'0""W,Autoservicio,1194,958,1240,0,0,1273,1056,9 oct. 2025
ARAMCO,Metropolitana,Maipo,San Bernardo,Freire 301,33º0'0""S 70º0'0""W,Autoservicio,1194,958,1240,0,0,1273,1070,9 oct. 2025
ARAMCO,Metropolitana,Maipo,San Bernardo,Avenida Portales 4290,33º0'0""S 70º0'0""W,Asistido,1194,960,1240,0,0,1273,1040,15 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Gran Avenida 14151,33º0'0""S 70º0'0""W,Asistido,0,959,0,620,0,0,1099,9 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Avenida Freire 600,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1273,1056,14 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,"Ruta 5 sur km 16,4 0",33º0'0""S 70º0'0""W,Asistido,1272,1020,1314,0,0,1357,1072,9 oct. 2025
ARAMCO,Metropolitana,Maipo,San Bernardo,Padre Hurtado 13829,33º0'0""S 70º0'0""W,Autoservicio,1192,956,1238,0,0,1272,1056,9 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Ochagavía 13021,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1274,1129,10 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Avenida Colón 190,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1273,1090,10 oct. 2025
SHELL,Metropolitana,Maipo,San Bernardo,Eyzaguirre 1278,33º0'0""S 70º0'0""W,Asistido,1194,958,1240,0,0,1273,1107,14 oct. 2025
COPEC,Metropolitana,Maipo,Buin,Balmaceda 901,33º0'0""S 70º0'0""W,Asistido,1271,1019,1313,0,0,1354,1078,9 oct. 2025
COPEC,Metropolitana,Maipo,Buin,Panamerica Sur 334,33º0'0""S 70º0'0""W,Asistido,1273,1020,1315,0,0,1356,1054,9 oct. 2025
ARAMCO,Metropolitana,Maipo,Buin,camino buin alto jahuel 1500,33º0'0""S 70º0'0""W,Asistido,1273,1020,1315,0,0,1356,1036,9 oct. 2025
ARAMCO,Metropolitana,Maipo,Buin,Camino Buin Maipo 2876,33º0'0""S 70º0'0""W,Asistido,1271,1020,1313,0,0,1355,1098,10 oct. 2025
SHELL,Metropolitana,Maipo,Buin,Bernardino Bravo 076,33º0'0""S 70º0'0""W,Asistido,1273,1020,1312,0,0,1354,1068,9 oct. 2025
Sin Bandera,Metropolitana,Maipo,Buin,Camino Lonquen 8805,33º0'0""S 70º0'0""W,Asistido,1269,1016,1309,0,0,1349,1093,9 oct. 2025
COPEC,Metropolitana,Maipo,Calera de Tango,Camino Calera de Tango/Camino Lonquen 01,33º0'0""S 70º0'0""W,Asistido,1244,997,1272,0,0,1298,1054,9 oct. 2025
ARAMCO,Metropolitana,Maipo,Calera de Tango,Paradero 9 parcela 11,33º0'0""S 70º0'0""W,Asistido,1244,989,1272,0,0,1298,1054,9 oct. 2025
ARAMCO,Metropolitana,Maipo,Calera de Tango,Camino Lonquén norte Paradero 7 1/2 Parcela 20,33º0'0""S 70º0'0""W,Asistido,1244,976,1272,0,0,1298,1069,9 oct. 2025
SHELL,Metropolitana,Maipo,Calera de Tango,"Calera de Tango, Paradero 13",33º0'0""S 70º0'0""W,Asistido,1244,997,1272,0,0,1298,1054,9 oct. 2025
COPEC,Metropolitana,Maipo,Paine,Av. 18 de Septiembre 785,33º0'0""S 70º0'0""W,Asistido,1271,1019,1313,0,0,1356,1060,9 oct. 2025
SHELL,Metropolitana,Maipo,Paine,Camino Padre Hurtado 861,33º0'0""S 70º0'0""W,Asistido,1273,1020,1312,0,0,0,1068,9 oct. 2025
Sin Bandera,Metropolitana,Maipo,Paine,Camino Aculeo 7391,33º0'0""S 70º0'0""W,Asistido,1269,1016,1309,0,0,1349,1093,9 oct. 2025
SHELL,Metropolitana,Maipo,Paine,"Alcalde Gilda Díaz de Girón, Parcela N° 14",33º0'0""S 70º0'0""W,Asistido,1271,1019,1313,0,0,1359,1079,9 oct. 2025
COPEC,Metropolitana,Melipilla,Melipilla,LAS CASAS CRUCE LA VIRGEN LOTE 1 10,33º0'0""S 71º0'0""W,Asistido,1271,1004,1310,0,0,1346,1058,9 oct. 2025
COPEC,Metropolitana,Melipilla,Melipilla,VICUÑA MACKENNA 1041,33º0'0""S 71º0'0""W,Asistido,1271,1004,1310,0,0,1346,1049,9 oct. 2025
COPEC,Metropolitana,Melipilla,Melipilla,VICUÑA MACKENNA 820,33º0'0""S 71º0'0""W,Asistido,1271,1004,1310,0,0,1346,1076,9 oct. 2025
COPEC,Metropolitana,Melipilla,Melipilla,HUILCO BAJO 00,33º0'0""S 71º0'0""W,Asistido,1265,1005,1310,0,0,1348,1076,9 oct. 2025
APM,Metropolitana,Melipilla,Melipilla,Lote B Parcela 272,33º0'0""S 71º0'0""W,Asistido,1265,1004,1309,0,0,0,1074,9 oct. 2025
Combustibles Josefita Spa,Metropolitana,Melipilla,Melipilla,Anselmo Alarcon 720,33º0'0""S 71º0'0""W,Asistido,1261,1002,1301,0,0,1340,1056,16 oct. 2025
SHELL,Metropolitana,Melipilla,Melipilla,Avenida Manzo De Velazco 946,33º0'0""S 71º0'0""W,Asistido,1265,1005,1310,0,0,1348,1121,9 oct. 2025
SHELL,Metropolitana,Melipilla,Curacaví,Ambrosio OHiggins 2111,33º0'0""S 71º0'0""W,Asistido,1266,1009,1297,0,0,1334,1109,9 oct. 2025
COPEC,Metropolitana,Melipilla,Curacaví,Ambrosio O'Higgins 2133,33º0'0""S 71º0'0""W,Asistido,1266,1009,1297,0,0,1334,1089,9 oct. 2025
COPEC,Metropolitana,Melipilla,María Pinto,LOS RULOS KM. 8,33º0'0""S 71º0'0""W,Asistido,1271,1004,1310,0,0,1346,1058,8 oct. 2025
Asmesol,Metropolitana,Melipilla,San Pedro,Av. San Pedro Lote A la querencia,33º0'0""S 71º0'0""W,Asistido,1276,1009,1315,0,0,1351,1116,20 oct. 2025
COPEC,Metropolitana,Talagante,Talagante,21 de Mayo 1500,33º0'0""S 70º0'0""W,Asistido,1250,1001,1291,0,0,1346,1072,10 oct. 2025
ARAMCO,Metropolitana,Talagante,Talagante,Avenida Bernardo O'Higgins 292,33º0'0""S 70º0'0""W,Asistido,1248,999,1289,0,0,1344,1071,9 oct. 2025
ARAMCO,Metropolitana,Talagante,Talagante,Camino Melipilla 7022,33º0'0""S 70º0'0""W,Asistido,1232,1000,1255,0,0,1269,1072,10 oct. 2025
